"general","specific","class","api_name"
"math","RoundingMode","HALF_EVEN","java.math.RoundingMode.HALF_EVEN"
"math","RoundingMode","DOWN","java.math.RoundingMode.DOWN"
"math","RoundingMode","null","java.math.RoundingMode.UP"
"math","RoundingMode","RoundingMode","java.math.RoundingMode.values"
"math","BigInteger","BigInteger","java.math.BigInteger.valueOf"
"log4j","helpers","LogLog","org.apache.log4j.helpers.LogLog"
"log4j","spi","LocationInfo","org.apache.log4j.spi.LocationInfo"
"log4j","spi","LoggingEvent","org.apache.log4j.spi.LoggingEvent"
"log4j","log4j","JulAppender","org.apache.log4j.JulAppender"
"log4j","log4j","Level","org.apache.log4j.Level"
"log4j","log4j","PatternLayout","org.apache.log4j.PatternLayout"
"logging","log4j","LogEvent","org.apache.logging.log4j.core.LogEvent"
"logging","log4j","StandardLevel","org.apache.logging.log4j.spi.StandardLevel"
"logging","log4j","Filter","org.apache.logging.log4j.core.Filter"
"logging","log4j","AbstractAppender","org.apache.logging.log4j.core.appender.AbstractAppender"
"logging","log4j","Property","org.apache.logging.log4j.core.config.Property"
"logging","log4j","MutableLogEvent","org.apache.logging.log4j.core.impl.MutableLogEvent"
"logging","log4j","Plugin","org.apache.logging.log4j.plugins.Plugin"
"logging","log4j","PluginFactory","org.apache.logging.log4j.plugins.PluginFactory"
"logging","log4j","Level","org.apache.logging.log4j.Level"
"logging","log4j","LogManager","org.apache.logging.log4j.LogManager"
"logging","log4j","LoggerContext","org.apache.logging.log4j.core.LoggerContext"
"logging","log4j","Configuration","org.apache.logging.log4j.core.config.Configuration"
"logging","log4j","LoggerConfig","org.apache.logging.log4j.core.config.LoggerConfig"
"logging","log4j","Layout","org.apache.logging.log4j.core.Layout"
"logging","log4j","Plugin","org.apache.logging.log4j.core.config.plugins.Plugin"
"logging","log4j","PluginAttribute","org.apache.logging.log4j.core.config.plugins.PluginAttribute"
"logging","log4j","PluginElement","org.apache.logging.log4j.core.config.plugins.PluginElement"
"logging","log4j","PluginFactory","org.apache.logging.log4j.core.config.plugins.PluginFactory"
"logging","log4j","PatternLayout","org.apache.logging.log4j.core.layout.PatternLayout"
"slf4j","slf4j","Logger","org.slf4j.Logger"
"slf4j","slf4j","LoggerFactory","org.slf4j.LoggerFactory"
"architecture","architecture","AllowedToUseAwt","org.jabref.architecture.AllowedToUseAwt"
"architecture","MainArchitectureTests","CLASS_ORG_JABREF_GLOBALS","org.jabref.architecture.MainArchitectureTests.CLASS_ORG_JABREF_GLOBALS"
"architecture","architecture","ApacheCommonsLang3Allowed","org.jabref.architecture.ApacheCommonsLang3Allowed"
"architecture","architecture","AllowedToUseLogic","org.jabref.architecture.AllowedToUseLogic"
"checkerframework","checker","Nullable","org.checkerframework.checker.nullness.qual.Nullable"
"checkerframework","checker","NullableDecl","org.checkerframework.checker.nullness.compatqual.NullableDecl"
"easymock","easymock","EasyMock","org.easymock.EasyMock"
"errorprone","annotations","InlineMe","com.google.errorprone.annotations.InlineMe"
"errorprone","annotations","OverridingMethodsMustInvokeSuper","com.google.errorprone.annotations.OverridingMethodsMustInvokeSuper"
"errorprone","refaster","AfterTemplate","com.google.errorprone.refaster.annotation.AfterTemplate"
"errorprone","refaster","BeforeTemplate","com.google.errorprone.refaster.annotation.BeforeTemplate"
"errorprone","refaster","Placeholder","com.google.errorprone.refaster.annotation.Placeholder"
"errorprone","annotations","CanIgnoreReturnValue","com.google.errorprone.annotations.CanIgnoreReturnValue"
"errorprone","annotations","GuardedBy","com.google.errorprone.annotations.concurrent.GuardedBy"
"errorprone","annotations","MustBeClosed","com.google.errorprone.annotations.MustBeClosed"
"errorprone","annotations","DoNotCall","com.google.errorprone.annotations.DoNotCall"
"errorprone","annotations","CheckReturnValue","com.google.errorprone.annotations.CheckReturnValue"
"errorprone","annotations","DoNotMock","com.google.errorprone.annotations.DoNotMock"
"errorprone","annotations","LazyInit","com.google.errorprone.annotations.concurrent.LazyInit"
"errorprone","annotations","Immutable","com.google.errorprone.annotations.Immutable"
"errorprone","annotations","CompatibleWith","com.google.errorprone.annotations.CompatibleWith"
"errorprone","annotations","ForOverride","com.google.errorprone.annotations.ForOverride"
"errorprone","annotations","RequiredModifiers","com.google.errorprone.annotations.RequiredModifiers"
"errorprone","matchers","NO_MATCH","com.google.errorprone.matchers.Description.NO_MATCH"
"errorprone","errorprone","VisitorState","com.google.errorprone.VisitorState"
"errorprone","bugpatterns","BugChecker","com.google.errorprone.bugpatterns.BugChecker"
"errorprone","bugpatterns","MethodInvocationTreeMatcher","com.google.errorprone.bugpatterns.BugChecker.MethodInvocationTreeMatcher"
"errorprone","fixes","SuggestedFix","com.google.errorprone.fixes.SuggestedFix"
"errorprone","matchers","Description","com.google.errorprone.matchers.Description"
"errorprone","matchers","Matcher","com.google.errorprone.matchers.Matcher"
"errorprone","util","ASTHelpers","com.google.errorprone.util.ASTHelpers"
"errorprone","matchers","Matchers","com.google.errorprone.matchers.Matchers.packageStartsWith"
"errorprone","errorprone","BugPattern","com.google.errorprone.BugPattern"
"errorprone","BugPattern","SeverityLevel","com.google.errorprone.BugPattern.SeverityLevel"
"errorprone","bugpatterns","MemberSelectTreeMatcher","com.google.errorprone.bugpatterns.BugChecker.MemberSelectTreeMatcher"
"errorprone","bugpatterns","ClassTreeMatcher","com.google.errorprone.bugpatterns.BugChecker.ClassTreeMatcher"
"errorprone","BugPattern","CUSTOM","com.google.errorprone.BugPattern.LinkType.CUSTOM"
"errorprone","BugPattern","WARNING","com.google.errorprone.BugPattern.SeverityLevel.WARNING"
"errorprone","matchers","Matchers","com.google.errorprone.matchers.Matchers"
"errorprone","BugPattern","ERROR","com.google.errorprone.BugPattern.SeverityLevel.ERROR"
"errorprone","matchers","MethodMatchers","com.google.errorprone.matchers.method.MethodMatchers.staticMethod"
"errorprone","errorprone","BugCheckerRefactoringTestHelper","com.google.errorprone.BugCheckerRefactoringTestHelper"
"errorprone","errorprone","CompilationTestHelper","com.google.errorprone.CompilationTestHelper"
"impl","controlsfx","DecorationPane","impl.org.controlsfx.skin.DecorationPane"
"impl","controlsfx","AutoCompletePopup","impl.org.controlsfx.skin.AutoCompletePopup"
"inject","util","Types","com.google.inject.util.Types"
"inject","inject","Module","com.google.inject.Module"
"inject","inject","Binder","com.google.inject.Binder"
"inject","inject","Injector","com.google.inject.Injector"
"inject","inject","Provides","com.google.inject.Provides"
"inject","inject","Scopes","com.google.inject.Scopes"
"inject","multibindings","MapBinder","com.google.inject.multibindings.MapBinder"
"inject","Scopes","SINGLETON","com.google.inject.Scopes.SINGLETON"
"inject","inject","Singleton","com.google.inject.Singleton"
"inject","inject","BindingAnnotation","com.google.inject.BindingAnnotation"
"inject","inject","Inject","com.google.inject.Inject"
"inject","multibindings","MapBinder","com.google.inject.multibindings.MapBinder.newMapBinder"
"inject","inject","Key","com.google.inject.Key"
"inject","inject","TypeLiteral","com.google.inject.TypeLiteral"
"inject","multibindings","Multibinder","com.google.inject.multibindings.Multibinder"
"inject","multibindings","Multibinder","com.google.inject.multibindings.Multibinder.newSetBinder"
"inject","util","Modules","com.google.inject.util.Modules"
"inject","inject","CreationException","com.google.inject.CreationException"
"inject","inject","Guice","com.google.inject.Guice"
"inject","multibindings","OptionalBinder","com.google.inject.multibindings.OptionalBinder.newOptionalBinder"
"inject","inject","AbstractModule","com.google.inject.AbstractModule"
"inject","multibindings","ProvidesIntoSet","com.google.inject.multibindings.ProvidesIntoSet"
"inject","multibindings","MultibindingsScanner","com.google.inject.multibindings.MultibindingsScanner"
"inject","name","Names","com.google.inject.name.Names.named"
"inject","util","Providers","com.google.inject.util.Providers"
"inject","inject","Exposed","com.google.inject.Exposed"
"inject","inject","PrivateModule","com.google.inject.PrivateModule"
"inject","inject","ConfigurationException","com.google.inject.ConfigurationException"
"inject","util","Modules","com.google.inject.util.Modules.override"
"jsinterop","annotations","JsMethod","jsinterop.annotations.JsMethod"
"jsinterop","annotations","JsPackage","jsinterop.annotations.JsPackage"
"jsinterop","annotations","GLOBAL","jsinterop.annotations.JsPackage.GLOBAL"
"jsinterop","annotations","JsType","jsinterop.annotations.JsType"
"jsinterop","annotations","JsProperty","jsinterop.annotations.JsProperty"
"jsinterop","annotations","JsFunction","jsinterop.annotations.JsFunction"
"jsinterop","annotations","JsOptional","jsinterop.annotations.JsOptional"
"logic","externalfiles","ExternalFilesContentImporter","org.jabref.logic.externalfiles.ExternalFilesContentImporter"
"logic","cleanup","MoveFilesCleanup","org.jabref.logic.cleanup.MoveFilesCleanup"
"logic","cleanup","RenamePdfCleanup","org.jabref.logic.cleanup.RenamePdfCleanup"
"logic","bst","StackFunction","org.jabref.logic.bst.VM.StackFunction"
"logic","util","DatabaseFileLookup","org.jabref.logic.util.io.DatabaseFileLookup"
"logic","bibtex","BibEntryAssert","org.jabref.logic.bibtex.BibEntryAssert"
"logic","net","ProgressInputStream","org.jabref.logic.net.ProgressInputStream"
"logic","util","FileFinder","org.jabref.logic.util.io.FileFinder"
"logic","util","FileFinders","org.jabref.logic.util.io.FileFinders"
"logic","logging","LogMessages","org.jabref.logic.logging.LogMessages"
"logic","citationkeypattern","DatabaseCitationKeyPattern","org.jabref.logic.citationkeypattern.DatabaseCitationKeyPattern"
"logic","l10n","Encodings","org.jabref.logic.l10n.Encodings"
"logic","database","DatabaseMerger","org.jabref.logic.database.DatabaseMerger"
"logic","protectedterms","ProtectedTermsList","org.jabref.logic.protectedterms.ProtectedTermsList"
"logic","importer","AbstractQueryTransformer","org.jabref.logic.importer.fetcher.transformers.AbstractQueryTransformer"
"logic","openoffice","OOBibStyle","org.jabref.logic.openoffice.style.OOBibStyle"
"logic","util","TestEntry","org.jabref.logic.util.TestEntry"
"logic","openoffice","OpenOfficeFileSearch","org.jabref.logic.openoffice.OpenOfficeFileSearch"
"logic","openoffice","UndefinedParagraphFormatException","org.jabref.logic.openoffice.UndefinedParagraphFormatException"
"logic","bibtex","FieldComparator","org.jabref.logic.bibtex.comparator.FieldComparator"
"logic","bibtex","FieldComparatorStack","org.jabref.logic.bibtex.comparator.FieldComparatorStack"
"logic","openoffice","OOUtil","org.jabref.logic.openoffice.OOUtil"
"logic","openoffice","UndefinedBibtexEntry","org.jabref.logic.openoffice.UndefinedBibtexEntry"
"logic","openoffice","OOPreFormatter","org.jabref.logic.openoffice.style.OOPreFormatter"
"logic","util","StringManipulator","org.jabref.logic.util.strings.StringManipulator"
"logic","remote","RemoteUtil","org.jabref.logic.remote.RemoteUtil"
"logic","logic","TypedBibEntry","org.jabref.logic.TypedBibEntry"
"logic","journals","AbbreviationWriter","org.jabref.logic.journals.AbbreviationWriter"
"logic","bibtex","InvalidFieldValueException","org.jabref.logic.bibtex.InvalidFieldValueException"
"logic","texparser","DefaultLatexParser","org.jabref.logic.texparser.DefaultLatexParser"
"logic","importer","MrDLibFetcher","org.jabref.logic.importer.fetcher.MrDLibFetcher"
"logic","formatter","RemoveHyphenatedNewlinesFormatter","org.jabref.logic.formatter.bibtexfields.RemoveHyphenatedNewlinesFormatter"
"logic","util","ExternalLinkCreator","org.jabref.logic.util.ExternalLinkCreator"
"logic","citationkeypattern","BracketedPattern","org.jabref.logic.citationkeypattern.BracketedPattern"
"logic","formatter","UnprotectTermsFormatter","org.jabref.logic.formatter.casechanger.UnprotectTermsFormatter"
"logic","importer","ShortDOIService","org.jabref.logic.importer.util.ShortDOIService"
"logic","importer","ShortDOIServiceException","org.jabref.logic.importer.util.ShortDOIServiceException"
"logic","layout","LayoutFormatter","org.jabref.logic.layout.LayoutFormatter"
"logic","groups","DefaultGroupsFactory","org.jabref.logic.groups.DefaultGroupsFactory"
"logic","importer","ParserResult","org.jabref.logic.importer.ParserResult"
"logic","l10n","Localization","org.jabref.logic.l10n.Localization"
"logic","citationkeypattern","GlobalCitationKeyPattern","org.jabref.logic.citationkeypattern.GlobalCitationKeyPattern"
"logic","openoffice","OpenOfficePreferences","org.jabref.logic.openoffice.OpenOfficePreferences"
"logic","preview","PreviewLayout","org.jabref.logic.preview.PreviewLayout"
"logic","citationkeypattern","CitationKeyGenerator","org.jabref.logic.citationkeypattern.CitationKeyGenerator"
"logic","database","DuplicateCheck","org.jabref.logic.database.DuplicateCheck"
"logic","importer","FetcherException","org.jabref.logic.importer.FetcherException"
"logic","importer","IdBasedFetcher","org.jabref.logic.importer.IdBasedFetcher"
"logic","importer","ImportCleanup","org.jabref.logic.importer.ImportCleanup"
"logic","importer","WebFetchers","org.jabref.logic.importer.WebFetchers"
"logic","importer","DoiFetcher","org.jabref.logic.importer.fetcher.DoiFetcher"
"logic","util","StringLengthComparator","org.jabref.logic.util.strings.StringLengthComparator"
"logic","util","FileUtil","org.jabref.logic.util.io.FileUtil"
"logic","crawler","Crawler","org.jabref.logic.crawler.Crawler"
"logic","crawler","GitHandler","org.jabref.logic.crawler.git.GitHandler"
"logic","exporter","SavePreferences","org.jabref.logic.exporter.SavePreferences"
"logic","importer","ImportFormatPreferences","org.jabref.logic.importer.ImportFormatPreferences"
"logic","importer","ParseException","org.jabref.logic.importer.ParseException"
"logic","texparser","TexBibEntriesResolver","org.jabref.logic.texparser.TexBibEntriesResolver"
"logic","exporter","ExporterFactory","org.jabref.logic.exporter.ExporterFactory"
"logic","journals","JournalAbbreviationLoader","org.jabref.logic.journals.JournalAbbreviationLoader"
"logic","net","ProxyAuthenticator","org.jabref.logic.net.ProxyAuthenticator"
"logic","net","ProxyPreferences","org.jabref.logic.net.ProxyPreferences"
"logic","net","ProxyRegisterer","org.jabref.logic.net.ProxyRegisterer"
"logic","protectedterms","ProtectedTermsLoader","org.jabref.logic.protectedterms.ProtectedTermsLoader"
"logic","remote","RemotePreferences","org.jabref.logic.remote.RemotePreferences"
"logic","remote","RemoteClient","org.jabref.logic.remote.client.RemoteClient"
"logic","util","null","org.jabref.logic.util.OS"
"logic","bibtex","BibEntryWriter","org.jabref.logic.bibtex.BibEntryWriter"
"logic","bibtex","FieldWriter","org.jabref.logic.bibtex.FieldWriter"
"logic","importer","ImportException","org.jabref.logic.importer.ImportException"
"logic","importer","ImportFormatReader","org.jabref.logic.importer.ImportFormatReader"
"logic","importer","UnknownFormatImport","org.jabref.logic.importer.ImportFormatReader.UnknownFormatImport"
"logic","importer","ArXiv","org.jabref.logic.importer.fetcher.ArXiv"
"logic","importer","BibtexParser","org.jabref.logic.importer.fileformat.BibtexParser"
"logic","journals","JournalAbbreviationRepository","org.jabref.logic.journals.JournalAbbreviationRepository"
"logic","search","SearchQuery","org.jabref.logic.search.SearchQuery"
"logic","shared","DBMSProcessor","org.jabref.logic.shared.DBMSProcessor"
"logic","integrity","IntegrityMessage","org.jabref.logic.integrity.IntegrityMessage"
"logic","autosaveandbackup","AutosaveManager","org.jabref.logic.autosaveandbackup.AutosaveManager"
"logic","autosaveandbackup","BackupManager","org.jabref.logic.autosaveandbackup.BackupManager"
"logic","citationstyle","CitationStyleCache","org.jabref.logic.citationstyle.CitationStyleCache"
"logic","pdf","FileAnnotationCache","org.jabref.logic.pdf.FileAnnotationCache"
"logic","shared","DatabaseLocation","org.jabref.logic.shared.DatabaseLocation"
"logic","util","UpdateField","org.jabref.logic.util.UpdateField"
"logic","integrity","IntegrityCheck","org.jabref.logic.integrity.IntegrityCheck"
"logic","shared","DatabaseConnectionProperties","org.jabref.logic.shared.DatabaseConnectionProperties"
